uri;nome;idLegislaturaInicial;idLegislaturaFinal;nomeCivil;cpf;siglaSexo;urlRedeSocial;urlWebsite;dataNascimento;dataFalecimento;ufNascimento;municipioNascimento
https://dadosabertos.camara.leg.br/api/v2/deputados/122195;Leonardo Gadelha;54;57;LEONARDO DE MELO GADELHA;;M;https://www.instagram.com/leonardogadelhapb, https://www.facebook.com/leonardogadelhapb;;1975-05-12;;DF;Brasília
https://dadosabertos.camara.leg.br/api/v2/deputados/74156;Leonardo Monteiro;52;57;JOSÉ LEONARDO COSTA MONTEIRO;;M;;;1951-10-09;;MG;Governador Valadares
https://dadosabertos.camara.leg.br/api/v2/deputados/74299;Leônidas Cristino;50;57;JOSÉ LEÔNIDAS DE MENEZES CRISTINO;;M;https://www.instagram.com/leonidas.cristino, https://www.facebook.com/leonidascristinooficial, https://twitter.com/joseleonidas;;1957-06-03;;CE;Coreaú
https://dadosabertos.camara.leg.br/api/v2/deputados/92102;Leur Lomanto Júnior;56;57;LEUR ANTONIO DE BRITTO LOMANTO JUNIOR;;M;https://www.facebook.com/leurlomantojr/, https://www.instagram.com/leurlomantojr, https://twitter.com/leurlomantojr;;1976-10-28;;BA;Salvador
https://dadosabertos.camara.leg.br/api/v2/deputados/139285;Lídice da Mata;48;57;LÍDICE DA MATA E SOUZA;;F;https://twitter.com/lidicedamata, https://www.instagram.com/lidicedamata;;1956-03-12;;BA;Cachoeira
https://dadosabertos.camara.leg.br/api/v2/deputados/74585;Lincoln Portela;51;57;LINCOLN DINIZ PORTELA;;M;;;1953-11-03;;MG;Belo Horizonte
https://dadosabertos.camara.leg.br/api/v2/deputados/74858;Lindbergh Farias;50;57;LUIZ LINDBERGH FARIAS FILHO;;M;;;1969-12-08;;PB;João Pessoa
https://dadosabertos.camara.leg.br/api/v2/deputados/171139;Loreny;57;57;LORENY MAYARA CAETANO ROBERTO;;F;;;1991-07-11;;SP;Taubaté
https://dadosabertos.camara.leg.br/api/v2/deputados/220662;Lucas Ramos;57;57;LUCAS CAVALCANTI RAMOS;;M;https://www.instagram.com/lucasramospe, https://www.facebook.com/lucasramosoficial, https://twitter.com/lucasramospe;;1986-02-14;;PE;Recife
https://dadosabertos.camara.leg.br/api/v2/deputados/204404;Lucas Redecker;56;57;LUCAS BELLO REDECKER;;M;https://facebook.com/lucasredecker, https://instagram.com/lucasredecker, https://youtube.com/user/lucasredecker, https://twitter.com/lucasredecker;www.lucasredecker.com;1981-05-26;;RS;Novo Hamburgo
https://dadosabertos.camara.leg.br/api/v2/deputados/138286;Luciano Alves;57;57;LUCIANO ALVES DOS SANTOS;;M;https://www.instagram.com/deputadolucianoalves, https://www.facebook.com/deputadolucianoalves;;1973-01-08;;PR;Nova Cantu
https://dadosabertos.camara.leg.br/api/v2/deputados/220581;Luciano Amaral;57;57;LUCIANO SURUAGY DO AMARAL FILHO;;M;;;1986-06-27;;AL;Maceió
https://dadosabertos.camara.leg.br/api/v2/deputados/103758;Luciano Azevedo;57;57;LUCIANO PALMA DE AZEVEDO;;M;https://www.instagram.com/luciano_passofundo;;1969-05-24;;RS;Passo Fundo
https://dadosabertos.camara.leg.br/api/v2/deputados/74478;Luciano Bivar;51;57;LUCIANO CALDAS BIVAR;;M;;;1944-11-29;;PE;Recife
https://dadosabertos.camara.leg.br/api/v2/deputados/178931;Luciano Ducci;55;57;LUCIANO DUCCI;;M;;;1955-03-23;;PR;Curitiba
https://dadosabertos.camara.leg.br/api/v2/deputados/227323;Luciano Galego;57;57;LUCIANO RODRIGUES SEIDEL;;M;;;1984-07-16;;MA;Imperatriz
https://dadosabertos.camara.leg.br/api/v2/deputados/220616;Luciano Vieira;57;57;LUCIANO VIEIRA MENDES;;M;;;1988-04-26;;RJ;Rio de Janeiro
https://dadosabertos.camara.leg.br/api/v2/deputados/178954;Lucio Mosquini;55;57;LUCIO ANTONIO MOSQUINI;;M;https://www.facebook.com/deputadoluciomosquini, https://www.instagram.com/luciomosquini, https://youtube.com/lucioantoniomosquinimosqui7885;;1969-07-23;;MT;Rondonópolis
https://dadosabertos.camara.leg.br/api/v2/deputados/229082;Lucyana Genésio;57;57;KARLA LUCYANA SOARES CANTO COSTA;;F;;;1979-10-08;;MA;São Luís
https://dadosabertos.camara.leg.br/api/v2/deputados/222429;Luis Carlos Gomes;57;57;LUIS CARLOS GOMES DA SILVA;;M;;;1966-05-05;;RJ;Rio de Janeiro
https://dadosabertos.camara.leg.br/api/v2/deputados/160510;Luis Tibé;54;57;LUIS HENRIQUE DE OLIVEIRA RESENDE;;M;https://www.instagram.com/deputadoluistibe/, https://twitter.com/LuisTibeOficial, https://www.facebook.com/luistibeoficial, https://www.youtube.com/watch?v=BuVmJsuVjuY;;1971-07-23;;MG;Belo Horizonte
https://dadosabertos.camara.leg.br/api/v2/deputados/204410;Luisa Canziani;56;57;LUISA CANZIANI DOS SANTOS SILVEIRA;;F;;;1996-04-11;;PR;Londrina
https://dadosabertos.camara.leg.br/api/v2/deputados/204448;Luiz Antonio Corrêa;56;57;LUIZ ANTONIO C. C. CORRÊA DA SILVA;;M;;;1940-12-27;;RJ;Rio de Janeiro
https://dadosabertos.camara.leg.br/api/v2/deputados/141485;Luiz Carlos Busato;53;57;LUIZ CARLOS GHIORZZI BUSATO;;M;https://www.facebook.com/lcbusato, https://www.instagram.com/lcbusato, https://youtube.com/channel/UCI1WRKDHZA-6HQwN5_yWypw, https://twitter.com/lcbusato;;1948-11-06;;SC;Cacador
https://dadosabertos.camara.leg.br/api/v2/deputados/73778;Luiz Carlos Hauly;49;57;LUIZ CARLOS JORGE HAULY;;M;https://www.instagram.com/deputadohauly, https://twitter.com/deputadoHauly;;1950-10-08;;PR;Cambé
https://dadosabertos.camara.leg.br/api/v2/deputados/204485;Luiz Carlos Motta;56;57;LUIZ CARLOS MOTTA;;M;https://www.instagram.com/deputadomotta, https://www.facebook.com/mottadoscomerciarios, https://www.youtube.com/@DeputadoMotta, https://twitter.com/deputadomotta;;1959-04-24;;SP;Ribeirão Preto
https://dadosabertos.camara.leg.br/api/v2/deputados/74041;Luiz Couto;52;57;LUIZ ALBUQUERQUE COUTO;;M;;;1945-02-13;;PB;Soledade
https://dadosabertos.camara.leg.br/api/v2/deputados/141487;Luiz Fernando Faria;53;57;LUIZ FERNANDO RAMOS FARIA;;M;;;1957-09-12;;MG;Santos Dumont
https://dadosabertos.camara.leg.br/api/v2/deputados/229432;Luiz Fernando Vampiro;57;57;LUIZ FERNANDO CARDOSO;;M;;;1973-11-07;;SC;Criciúma
https://dadosabertos.camara.leg.br/api/v2/deputados/220658;Luiz Gastão;57;57;LUIZ GASTÃO BITTENCOURT DA SILVA;;M;;;1962-08-19;;RJ;Petrópolis
https://dadosabertos.camara.leg.br/api/v2/deputados/204455;Luiz Lima;56;57;LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA;;M;https://twitter.com/oficialluizlima, https://www.facebook.com/oficialluizlima, https://www.instagram.com/oficialluizlima, https://youtube.com/oficialluizlima;;1977-12-10;;RJ;Rio de Janeiro
https://dadosabertos.camara.leg.br/api/v2/deputados/220636;Luiz Marinho;57;57;LUIZ MARINHO;;M;;;1959-05-20;;SP;Cosmorama
https://dadosabertos.camara.leg.br/api/v2/deputados/162332;Luiz Nishimori;54;57;LUIZ HILOSHI NISHIMORI;;M;;;1949-04-09;;PR;Marialva
https://dadosabertos.camara.leg.br/api/v2/deputados/204526;Luiz Philippe de Orleans e Bragança;56;57;LUIZ PHILIPPE DE ORLEANS BRAGANÇA;;M;https://twitter.com/lpbragancabr, https://youtube.com/luizphilippebr, https://www.instagram.com/lpbragancabr, https://www.facebook.com/luizphilippebr;;1969-04-03;;RJ;Rio de Janeiro
https://dadosabertos.camara.leg.br/api/v2/deputados/74784;Luiza Erundina;51;57;LUIZA ERUNDINA DE SOUSA;;F;;;1934-11-30;;PB;Uiraúna
https://dadosabertos.camara.leg.br/api/v2/deputados/178866;Luizianne Lins;55;57;LUIZIANNE DE OLIVEIRA LINS;;F;https://twitter.com/luiziannelinsPT;;1968-11-18;;CE;Fortaleza
https://dadosabertos.camara.leg.br/api/v2/deputados/220669;Lula da Fonte;57;57;LUIZ EDUARDO DE QUEIROZ CAMPOS DA FONTE ALBUQUERQUE;;M;;;2000-12-08;;PE;Recife
https://dadosabertos.camara.leg.br/api/v2/deputados/166402;Magda Mofatto;54;57;MAGDA MOFATTO HON;;F;https://www.facebook.com/MagdaMofatto.Goias, https://www.instagram.com/magdamofatto.goias, https://twitter.com/MofattoMagda;;1948-10-26;;SP;Limeira
https://dadosabertos.camara.leg.br/api/v2/deputados/220648;Marangoni;57;57;FERNANDO JOSE DE SOUZA MARANGONI;;M;https://www.facebook.com/marangoni.oficial, https://www.instagram.com/marangoni.oficial, https://twitter.com/marangoni_fer, https://www.youtube.com/@fernandomarangoni99/;;1980-01-22;;SP;São Paulo
https://dadosabertos.camara.leg.br/api/v2/deputados/156190;Marcel van Hattem;56;57;MARCEL VAN HATTEM;;M;https://www.instagram.com/MARCELVANHATTEM, https://twitter.com/MARCELVANHATTEM, https://www.facebook.com/MARCELVH, https://youtube.com/channel/UCAGHY76tgzPiiXpJtM1sVCg;;1985-11-08;;RS;São Leopoldo
https://dadosabertos.camara.leg.br/api/v2/deputados/179000;Marcelo Álvaro Antônio;55;57;MARCELO HENRIQUE TEIXEIRA DIAS;;M;https://www.instagram.com/marceloalvaroantonio, https://www.facebook.com/marceloalvaroantonio, https://twitter.com/marceloalvaroan;;1974-02-16;;MG;Belo Horizonte
https://dadosabertos.camara.leg.br/api/v2/deputados/204433;Marcelo Calero;56;57;MARCELO CALERO FARIA GARCIA;;M;https://www.facebook.com/calero.rio, https://www.instagram.com/marcelocalero, https://twitter.com/caleromarcelo, https://youtube.com/MarceloCaleroRio;www.calero.rio;1982-07-07;;RJ;Rio de Janeiro
https://dadosabertos.camara.leg.br/api/v2/deputados/220599;Marcelo Crivella;57;57;MARCELO BEZERRA  CRIVELLA;;M;;;1957-10-09;;RJ;Rio de Janeiro
https://dadosabertos.camara.leg.br/api/v2/deputados/220634;Marcelo Lima;57;57;MARCELO DE LIMA FERNANDES;;M;;;1983-03-21;;SP;São Bernardo do Campo
https://dadosabertos.camara.leg.br/api/v2/deputados/133810;Marcelo Moraes;56;57;MARCELO PIRES MORAES;;M;;;1979-08-07;;RS;Porto Alegre
https://dadosabertos.camara.leg.br/api/v2/deputados/160161;Marcelo Queiroz;57;57;MARCELO ANDRE CID HERACLITO DO PORTO QUEIROZ;;M;;;1984-11-03;;RJ;Rio de Janeiro
https://dadosabertos.camara.leg.br/api/v2/deputados/178983;Marcio Alvino;55;57;MARCIO LUIZ ALVINO DE SOUZA;;M;;;1969-06-14;;SP;São Paulo
https://dadosabertos.camara.leg.br/api/v2/deputados/179001;Márcio Biolchi;55;57;MARCIO DELLA VALLE BIOLCHI;;M;;;1979-05-23;;RS;Carazinho
https://dadosabertos.camara.leg.br/api/v2/deputados/226410;Márcio Correa;57;57;MÁRCIO AURÉLIO CORRÊA;;M;;;1980-05-31;;GO;Anápolis
https://dadosabertos.camara.leg.br/api/v2/deputados/220687;Márcio Honaiser;57;57;MARCIO JOSE HONAISER;;M;https://twitter.com/Marcio_Honaiser, https://www.instagram.com/marciohonaiser/, https://www.facebook.com/marciohonaiser/;;1967-04-04;;RS;Carazinho
https://dadosabertos.camara.leg.br/api/v2/deputados/81055;Márcio Jerry;56;57;MÁRCIO JERRY SARAIVA BARROSO;;M;https://twitter.com/marciojerry, https://www.facebook.com/marciojerry, https://www.instagram.com/marciojerry, https://youtube.com/marciojerry;;1966-11-14;;MA;Colinas
https://dadosabertos.camara.leg.br/api/v2/deputados/150418;Márcio Marinho;53;57;MÁRCIO CARLOS MARINHO;;M;https://www.facebook.com/deputadomarciomarinho, https://www.instagram.com/deputadomarciomarinho, https://youtube.com/channel/UCx3t_YQx8H-93UD5k9Mt1lQ, https://twitter.com/dpmarciomarinho?lang=pt-br;http://deputadomarciomarinho.com.br/site/;1970-12-12;;RJ;Cabo Frio
https://dadosabertos.camara.leg.br/api/v2/deputados/204522;Marco Bertaiolli;56;57;MARCO AURELIO BERTAIOLLI;;M;https://www.instagram.com/marco.bertaiolli, https://twitter.com/MarcoBertaiolli, https://www.facebook.com/marco.bertaiolli;www.marcobertaiolli.com.br;1968-04-30;;SP;Mogi das Cruzes
https://dadosabertos.camara.leg.br/api/v2/deputados/219585;Marco Brasil;56;57;MARCO AURELIO RIBEIRO;;M;https://www.facebook.com/marcobrasillocutor, https://www.instagram.com/marcobrasil, https://twitter.com/marco_brasil;;1966-01-28;;SP;Dracena
https://dadosabertos.camara.leg.br/api/v2/deputados/160535;Marcon;54;57;DIONILSO MATEUS MARCON;;M;https://www.facebook.com/deputadomarcon, https://twitter.com/deputadomarcon, https://instagram.com/deputadomarcon;;1964-09-21;;RS;Ronda Alta
https://dadosabertos.camara.leg.br/api/v2/deputados/204431;Marcos Aurélio Sampaio;56;57;MARCOS AURÉLIO  PÁDUA RIBEIRO GONÇALVES DE SAMPAIO;;M;;;1991-09-19;;PI;Teresina
https://dadosabertos.camara.leg.br/api/v2/deputados/204506;Marcos Pereira;56;57;MARCOS ANTONIO PEREIRA;;M;https://www.facebook.com/marcospereira1010, https://www.instagram.com/marcospereira1010, https://twitter.com/marcospereira04, https://youtube.com/marcospereira0404;;1972-04-04;;ES;Linhares
https://dadosabertos.camara.leg.br/api/v2/deputados/220547;Marcos Pollon;57;57;MARCOS SBOROWSKI POLLON;;M;https://www.facebook.com/mpollon, https://www.instagram.com/pollonms, https://twitter.com/PollonMarcos, https://youtube.com/channel/UC8ioF4r2QoAp5mMp1epPAsg;;1981-01-19;;MS;Campo Grande
https://dadosabertos.camara.leg.br/api/v2/deputados/178943;Marcos Soares;55;57;MARCOS BEZERRA RIBEIRO SOARES;;M;;;1978-05-16;;RJ;Rio de Janeiro
https://dadosabertos.camara.leg.br/api/v2/deputados/220604;Marcos Tavares;57;57;MARCOS PAULO BARBOSA TAVARES;;M;https://www.instagram.com/oficialmarcostavares, https://www.facebook.com/oficialmarcostavares;;1978-01-28;;RJ;Duque de Caxias
https://dadosabertos.camara.leg.br/api/v2/deputados/220668;Maria Arraes;57;57;MARIA LEAL ARRAES DE ALENCAR;;F;https://www.facebook.com//mariaarraespe, https://twitter.com/mariaarraespe, https://www.instagram.com/mariaarraes;;1994-02-24;;PE;Recife
https://dadosabertos.camara.leg.br/api/v2/deputados/74398;Maria do Rosário;52;57;MARIA DO ROSÁRIO NUNES;;F;https://www.facebook.com/DeputadaMariaDoRosario, https://www.instagram.com/_mariadorosario, https://twitter.com/mariadorosario;;1966-11-22;;RS;Veranópolis
https://dadosabertos.camara.leg.br/api/v2/deputados/204540;Maria Rosas;56;57;MARIA DO PARTO MENDES ROSAS;;F;https://www.facebook.com/depmariarosas, https://www.instagram.com/mariarosas.oficial, https://twitter.com/mariarosassp, https://youtube.com/channel/UCWIJ_PIc4AsfR_LlBxSILSA;www.mariarosas.com.br;1965-10-01;;RJ;Angra dos Reis
https://dadosabertos.camara.leg.br/api/v2/deputados/227275;Mariana Carvalho;57;57;TACILLA MARIANA CARVALHO SILVA;;F;;;1994-07-02;;MA;Imperatriz
https://dadosabertos.camara.leg.br/api/v2/deputados/220637;Marina Silva;57;57;MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA;;F;;;1958-02-08;;AC;Rio Branco
https://dadosabertos.camara.leg.br/api/v2/deputados/220655;Mario Frias;57;57;MARIO LUIS FRIAS;;M;https://twitter.com/mfriasoficial, https://www.instagram.com/mariofriasoficial;;1971-10-09;;RJ;Rio de Janeiro
https://dadosabertos.camara.leg.br/api/v2/deputados/74158;Mário Heringer;52;57;MÁRIO LÚCIO HERINGER;;M;;;1954-09-30;;MG;Manhumirim
https://dadosabertos.camara.leg.br/api/v2/deputados/178858;Mário Negromonte Jr.;55;57;MARIO S. M. NEGROMONTE JR.;;M;https://www.instagram.com/marionegromontejr;;1980-08-31;;BA;Paulo Afonso
https://dadosabertos.camara.leg.br/api/v2/deputados/204566;Marreca Filho;56;57;ANTONIO DA CRUZ FILGUEIRA NETO;;M;https://www.instagram.com/depmarrecafilho, https://www.facebook.com/depmarrecafilho, https://twitter.com/depmarrecafilho;;1992-04-25;;MA;São Luís
https://dadosabertos.camara.leg.br/api/v2/deputados/220572;Marussa Boldrin;57;57;MARUSSA CASSIA FAVARO BOLDRIN VAZ;;F;https://www.facebook.com/marussaboldrin.go, https://www.instagram.com/marussa.boldrin, https://twitter.com/marussago;;1990-06-25;;GO;Rio Verde
https://dadosabertos.camara.leg.br/api/v2/deputados/178843;Marx Beltrão;55;57;MARX BELTRÃO LIMA SIQUEIRA;;M;;;1979-11-28;;AL;Maceió
https://dadosabertos.camara.leg.br/api/v2/deputados/220661;Matheus Noronha;57;57;MATHEUS SOARES NORONHA;;M;;;1998-09-10;;PA;Castanhal
https://dadosabertos.camara.leg.br/api/v2/deputados/220609;Maurício Carvalho;57;57;MAURICIO FONSECA RIBEIRO CARVALHO DE MORAES;;M;;;1988-06-25;;RO;Porto Velho
https://dadosabertos.camara.leg.br/api/v2/deputados/220628;Mauricio do Vôlei;57;57;MAURICIO LUIZ DE SOUZA;;M;https://www.instagram.com/mauriciodovolei, https://www.facebook.com/mauriciodovolei, https://twitter.com/mauriciodovolei;;1988-09-29;;MG;Iturama
https://dadosabertos.camara.leg.br/api/v2/deputados/220550;Mauricio Marcon;57;57;MAURICIO BEDIN MARCON;;M;;;1987-01-24;;RS;Caxias do Sul
https://dadosabertos.camara.leg.br/api/v2/deputados/220647;Mauricio Neves;57;57;MANOEL MAURICIO SILVA NEVES;;M;https://www.facebook.com/mauricioneves, https://www.instagram.com/mauricioneves_oficial, https://twitter.com/MauricioNeves_, https://youtube.com/mauricioneves9642;;1979-11-05;;SP;São Caetano do Sul
https://dadosabertos.camara.leg.br/api/v2/deputados/204486;Mauro Benevides Filho;56;57;CARLOS MAURO BENEVIDES FILHO;;M;https://www.instagram.com/mauro_benevidesfilho, https://twitter.com/mauro_bfilho;;1959-03-09;;CE;Fortaleza
https://dadosabertos.camara.leg.br/api/v2/deputados/220607;Max Lemos;57;57;MAX RODRIGUES LEMOS;;M;https://www.instagram.com/maxlemosoficial, https://www.facebook.com/maxlemos.com.br, https://twitter.com/maxlemosoficial, https://youtube.com/@maxlemos9960;;1966-01-17;;RJ;Nova Iguaçu
https://dadosabertos.camara.leg.br/api/v2/deputados/220591;Meire Serafim;57;57;ROZIMEIRE RIBEIRO ANDRADE;;F;https://www.instagram.com/dep.meireserafim, https://www.facebook.com/dep.meireserafim, https://twitter.com/depmeireserafim;;1975-02-10;;RO;Ji-Paraná
https://dadosabertos.camara.leg.br/api/v2/deputados/74428;Mendonça Filho;50;57;JOSÉ MENDONÇA BEZERRA FILHO;;M;;;1966-07-12;;PE;Recife
https://dadosabertos.camara.leg.br/api/v2/deputados/188097;Merlong Solano;55;57;MERLONG SOLANO NOGUEIRA;;M;;;1958-09-17;;PI;Valença do Piauí
https://dadosabertos.camara.leg.br/api/v2/deputados/220585;Mersinho Lucena;57;57;FRANCISCO EMERSON ASSIS DE LUCENA;;M;;;1981-02-08;;PB;João Pessoa
https://dadosabertos.camara.leg.br/api/v2/deputados/220530;Messias Donato;57;57;Manoel Messias Donato Bezerra;;M;https://www.facebook.com/messiasdonatoo, https://twitter.com/MessiasDonato, https://www.instagram.com/messiasdonato, https://youtube.com/channel/UCzw1O2NLEynTs9dm3X2AILA;;1976-08-06;;BA;Itororó
https://dadosabertos.camara.leg.br/api/v2/deputados/171786;Miguel Ângelo;57;57;MIGUEL ÂNGELO MONTEIRO ANDRADE;;M;https://www.facebook.com/Miguelngelo, https://www.instagram.com/miguelangelomg13, https://twitter.com/MiguelAngelo_;;1991-10-11;;MG;Belo Horizonte
https://dadosabertos.camara.leg.br/api/v2/deputados/178985;Miguel Lombardi;55;57;MIGUEL LOMBARDI;;M;https://youtube.com/channel/UCzP0L6ymrNXOBJuOpflBwgA, https://www.instagram.com/dep.miguellombardi;;1964-01-29;;SP;Limeira
https://dadosabertos.camara.leg.br/api/v2/deputados/154178;Milton Vieira;53;57;MILTON VIEIRA PINTO;;M;https://www.facebook.com/miltonvieiraoficial, https://www.instagram.com/miltonvieiraoficial, https://www.youtube.com/user/depmiltonvieira/, https://twitter.com/depmiltonvieira;;1962-09-16;;SP;Iepê
https://dadosabertos.camara.leg.br/api/v2/deputados/178895;Misael Varella;55;57;MISAEL ARTUR FERREIRA VARELLA;;M;https://www.facebook.com/deputadomisaelvarella, https://www.instagram.com/misaelvarella;;1959-11-27;;MG;Muriaé
https://dadosabertos.camara.leg.br/api/v2/deputados/229225;Missionária Michele Collins;57;57;DAÍZE MICHELE DE AGUIAR GONÇALVES COLLINS;;F;;;1977-10-17;;MG;Belo Horizonte
https://dadosabertos.camara.leg.br/api/v2/deputados/160561;Missionário José Olimpio;54;57;JOSÉ OLIMPIO SILVEIRA MORAES;;M;;;1956-12-11;;SP;Itu
https://dadosabertos.camara.leg.br/api/v2/deputados/178997;Moses Rodrigues;55;57;MOSES HAENDEL MELO RODRIGUES;;M;https://www.instagram.com/mosesrodriguesoficial, https://www.facebook.com/MosesRodriguesOficial, https://twitter.com/DepFederalMoses;;1978-06-06;;CE;Sobral
https://dadosabertos.camara.leg.br/api/v2/deputados/220617;Murillo Gouvea;57;57;MURILLO GOUVEA RODRIGUES;;M;https://www.facebook.com/murillogouvea.rj, https://www.instagram.com/murillogouvea.rj, https://twitter.com/murillogouvea.rj;;1986-09-22;;RJ;Itaperuna
https://dadosabertos.camara.leg.br/api/v2/deputados/220584;Murilo Galdino;57;57;CÁSSIO MURILO GALDINO DE ARAÚJO;;M;https://twitter.com/Murilogaldinopb, https://www.facebook.com/murilogaldinopb;;1980-07-02;;PB;Pocinhos
https://dadosabertos.camara.leg.br/api/v2/deputados/204453;Natália Bonavides;56;57;NATÁLIA BASTOS BONAVIDES;;F;https://twitter.com/Natbonavides, https://www.facebook.com/nataliabonavides, https://www.instagram.com/nataliabonavides, https://youtube.com/channel/UC4SZ1UNy6t9Mz99In-Rt1tw;;1988-06-15;;RN;Natal
https://dadosabertos.camara.leg.br/api/v2/deputados/228042;Naumi Amorim;57;57;NAUMI GOMES DE AMORIM;;M;;;1967-01-30;;CE;Tauá
https://dadosabertos.camara.leg.br/api/v2/deputados/204449;Nelson Barbudo;56;57;NELSON NED PREVIDENTE;;M;https://www.instagram.com/nelsonbarbudo, https://www.facebook.com/onelsonbarbudo, https://youtube.com/channel/UC2wzaVfyw_DJ7Dw8vMqNoCw;;1960-02-14;;SP;Poloni
https://dadosabertos.camara.leg.br/api/v2/deputados/220622;Nely Aquino;57;57;NELI PEREIRA DE AQUINO;;F;https://www.instagram.com/nelyaquinooficial, https://www.facebook.com/NelyAquinoOficial, https://youtube.com/NelyAquino;;1972-11-17;;MG;São Sebastião do Maranhão
https://dadosabertos.camara.leg.br/api/v2/deputados/220703;Neto Carletto;57;57;ORLANDO SULZ DE ALMEIDA NETO;;M;;;1996-05-28;;BA;Teixeira de Freitas
https://dadosabertos.camara.leg.br/api/v2/deputados/229939;Newton Bonin;57;57;NEWTON BONIN;;M;;;1960-08-29;;PR;Curitiba
https://dadosabertos.camara.leg.br/api/v2/deputados/178896;Newton Cardoso Jr;55;57;NEWTON CARDOSO JUNIOR;;M;;;1979-11-11;;MG;Contagem
https://dadosabertos.camara.leg.br/api/v2/deputados/204479;Nicoletti;56;57;ANTONIO CARLOS NICOLETTI;;M;https://twitter.com/depnicoletti, https://www.facebook.com/DeputadoNicoletti, https://www.instagram.com/deputadonicoletti, https://youtube.com/DeputadoNicoletti;;1981-07-21;;RS;Ijuí
https://dadosabertos.camara.leg.br/api/v2/deputados/209787;Nikolas Ferreira;57;57;NIKOLAS FERREIRA DE OLIVEIRA;;M;https://www.instagram.com/nikolasferreiradm/, https://twitter.com/nikolas_dm, https://www.youtube.com/@NikolasFerreiraO;;1996-05-30;;MG;Belo Horizonte
https://dadosabertos.camara.leg.br/api/v2/deputados/178986;Nilto Tatto;55;57;NILTO IGNACIO TATTO;;M;;;1963-07-31;;RS;Frederico Westphalen
https://dadosabertos.camara.leg.br/api/v2/deputados/227660;Nitinho;57;57;JOSENITO VITALE DE JESUS;;M;https://www.facebook.com/nittinhovitale;;1966-05-31;;SE;Aracaju
https://dadosabertos.camara.leg.br/api/v2/deputados/74159;Odair Cunha;52;57;ODAIR JOSÉ DA CUNHA;;M;https://twitter.com/odaircunhamg, https://www.facebook.com/odaircunhamg, https://www.instagram.com/odaircunhamg;;1976-06-18;;SP;Piedade
https://dadosabertos.camara.leg.br/api/v2/deputados/204498;Olival Marques;56;57;OLIVAL HENRIQUE MARQUES DE SOUZA;;M;https://www.instagram.com/OlivalMarques, https://www.facebook.com/OlivalMarquesOficial, https://twitter.com/OlivalMarquesOf;;1982-01-09;;PA;Belém
https://dadosabertos.camara.leg.br/api/v2/deputados/178987;Orlando Silva;55;57;ORLANDO SILVA DE JESUS JUNIOR;;M;https://twitter.com/orlandosilva, https://www.instagram.com/orlandosilvasp, https://www.facebook.com/orlandosilvasp;;1971-05-27;;BA;Salvador
https://dadosabertos.camara.leg.br/api/v2/deputados/73692;Osmar Terra;51;57;OSMAR GASPARINI TERRA;;M;https://twitter.com/OsmarTerra, https://www.instagram.com/terra.osmar, https://www.facebook.com/DeputadoOsmarTerra, https://youtube.com/channel/UCZdKvhFxyXQm-JmyvHUYojA;;1950-02-18;;RS;Porto Alegre
https://dadosabertos.camara.leg.br/api/v2/deputados/204422;Ossesio Silva;56;57;OSSESIO JOSE DA SILVA;;M;https://www.instagram.com/ossesio.silva, https://www.facebook.com/ossesio.silva, https://twitter.com/ossesio_silva;;1954-12-09;;RJ;Rio de Janeiro
https://dadosabertos.camara.leg.br/api/v2/deputados/204441;Otoni de Paula;56;57;OTONI MOURA DE PAULO JUNIOR;;M;https://www.facebook.com/OtoniDeputadoFederal, https://www.instagram.com/otonidepaulaoficial, https://twitter.com/otonidepfederal;;1976-11-22;;RJ;Rio de Janeiro
https://dadosabertos.camara.leg.br/api/v2/deputados/204573;Otto Alencar Filho;56;57;OTTO ROBERTO MENDONÇA DE ALENCAR FILHO;;M;https://www.facebook.com/otto.filho.oficial, https://twitter.com/OttoAlencarFilh, https://www.instagram.com/ottofilho.oficial;;1977-07-07;;BA;Salvador
https://dadosabertos.camara.leg.br/api/v2/deputados/220706;Padovani;57;57;NELSON FERNANDO PADOVANI;;M;https://www.instagram.com/nelsinhopadovani, https://twitter.com/padovanidep;;1977-10-29;;PR;Cascavel
https://dadosabertos.camara.leg.br/api/v2/deputados/160556;Padre João;54;57;JOÃO CARLOS SIQUEIRA;;M;https://www.facebook.com/padrejoao, https://twitter.com/dep_padrejoao, https://www.instagram.com/dep_padrejoao, https://youtube.com/channel/UC3xn6en0oZZdxt56VW8PS9A;;1967-02-28;;MG;Urucânia
https://dadosabertos.camara.leg.br/api/v2/deputados/230762;Pastor Claudio Mariano;57;57;CLAUDIO MARIANO SILVA;;M;;;1976-12-16;;GO;Arenópolis
https://dadosabertos.camara.leg.br/api/v2/deputados/180214;Pastor Diniz;57;57;RAIMUNDO DINIZ ARAÚJO;;M;https://www.instagram.com/pastordiniz.ad, https://www.facebook.com/pr.diniz.rr;;1980-03-21;;RR;Boa Vista
https://dadosabertos.camara.leg.br/api/v2/deputados/160642;Pastor Eurico;54;57;FRANCISCO EURICO DA SILVA;;M;;;1962-09-12;;SP;Presidente Prudente
